time,Tank2OutFlow,Tank2.puddle,Tank3OutFlow,Tank2.level,wt3_valve
182.95,0.500273849,20.69296398,0,1.041060104,0
183,0.500692288,20.69296398,0,1.061067832,0
183.05,0.499724696,20.69296398,0,1.091107975,0
183.1,0.499306264,20.69296398,0,1.111100188,0
183.15,0.500273863,20.69296398,0,1.141059958,0
183.2,0.500692302,20.69296398,0,1.161067688,0
183.25,0.499724711,20.69296398,0,1.191107831,0
183.3,0.499306278,20.69296398,0,1.211100045,0
183.35,0.500273877,20.69296398,0,1.241059816,0
183.4,0.500692316,20.69296398,0,1.261067546,0
183.45,0.499724725,20.69296398,0,1.29110769,0
183.5,0.499306292,20.69296398,0,1.311099904,0
183.55,0.500273891,20.69296398,0,1.341059677,0
183.6,0.50069233,20.69296398,0,1.361067407,0
183.65,0.499724738,20.69296398,0,1.391107552,0
183.7,0.499306305,20.69296398,0,1.411099767,0
183.75,0.500273905,20.69296398,0,1.44105954,0
183.8,0.500692343,20.69296398,0,1.461067271,0
183.85,0.499724752,20.69296398,0,1.491107417,0
183.9,0.499306319,20.69296398,0,1.511099632,0
183.95,0.500273918,20.69296398,0,1.541059406,0
184,0.500692356,20.69296398,0,1.561067137,0
184.05,0.499724765,20.69296398,0,1.591107284,0
184.1,0.499306332,20.69296398,0,1.6110995,0
184.15,0.500273931,20.69296398,0,1.641059274,0
184.2,0.500692369,20.69296398,0,1.661067006,0
184.25,0.499724778,20.69296398,0,1.691107154,0
184.3,0.499306345,20.69296398,0,1.71109937,0
184.35,0.500273944,20.69296398,0,1.741059146,0
184.4,0.500692382,20.69296398,0,1.761066878,0
184.45,0.499724791,20.69296398,0,1.791107026,0
184.5,0.499306357,20.69296398,0,1.811099243,0
184.55,0.500273956,20.69296398,0,1.841059019,0
184.6,0.500692395,20.69296398,0,1.861066752,0
184.65,0.499724803,20.69296398,0,1.891106901,0
184.7,0.49930637,20.69296398,0,1.911099118,0
184.75,0.500273969,20.69296398,0,1.941058895,0
184.8,0.500692407,20.69296398,0,1.961066629,0
184.85,0.499724815,20.69296398,0,1.991106778,0
184.9,0.499306382,20.69296398,0,2.011098996,0
184.95,0.500273981,20.69296398,0,2.041058774,0
185,0.500692419,20.69296398,0,2.061066508,1
185.05,0.499724827,20.71247171,2.708274826,1.93251007,1
185.1,0.499306394,20.7254875,2.587880233,1.846601593,1
185.15,0.500273992,20.74392765,2.41944367,1.726412404,1
185.2,0.500692431,20.75554533,2.314816066,1.651754583,1
185.25,0.499724839,20.77203289,2.168509645,1.547356526,1
185.3,0.499306405,20.78243882,2.077540293,1.482444654,1
185.35,0.500274004,20.79723284,1.950261396,1.39162383,1
185.4,0.500692442,20.80658718,1.871211215,1.335216973,1
185.45,0.49972485,20.81991223,1.760680439,1.256346898,1
185.5,0.499306417,20.82835476,1.691943853,1.207299386,1
185.55,0.500274015,20.840405,1.595762365,1.138668354,1
185.6,0.500692453,20.84805569,1.536037661,1.096051338,1
185.65,0.499724861,20.85899968,1.452537811,1.036469386,1
185.7,0.499306428,20.8659636,1.400599589,0.999408473,1
185.75,0.500274027,20.87594711,1.327914302,0.947543335,1
185.8,0.500692464,20.88231425,1.282791307,0.915345479,0
185.85,0.499724872,20.88283568,0,0.941109661,0
185.9,0.499306439,20.88283568,0,0.961101881,0
185.95,0.500274037,20.88283568,0,0.991061662,0
186,0.500692475,20.88283568,0,1.011069398,0
186.05,0.499724883,20.88283568,0,1.041109552,0
186.1,0.49930645,20.88283568,0,1.061101773,0
186.15,0.500274048,20.88283568,0,1.091061555,0
186.2,0.500692486,20.88283568,0,1.111069291,0
186.25,0.499724894,20.88283568,0,1.141109446,0
186.3,0.49930646,20.88283568,0,1.161101667,0
186.35,0.500274059,20.88283568,0,1.191061449,0
186.4,0.500692496,20.88283568,0,1.211069186,0
186.45,0.499724904,20.88283568,0,1.241109341,0
186.5,0.49930647,20.88283568,0,1.261101562,0
186.55,0.500274069,20.88283568,0,1.291061345,0
186.6,0.500692507,20.88283568,0,1.311069083,0
186.65,0.499724914,20.88283568,0,1.341109238,0
186.7,0.499306481,20.88283568,0,1.36110146,0
186.75,0.500274079,20.88283568,0,1.391061244,0
186.8,0.500692517,20.88283568,0,1.411068982,0
186.85,0.499724924,20.88283568,0,1.441109138,0
186.9,0.49930649,20.88283568,0,1.46110136,0
186.95,0.500274089,20.88283568,0,1.491061144,0
187,0.500692526,20.88283568,0,1.511068883,0
187.05,0.499724934,20.88283568,0,1.541109039,0
187.1,0.4993065,20.88283568,0,1.561101262,0
187.15,0.500274098,20.88283568,0,1.591061047,0
187.2,0.500692536,20.88283568,0,1.611068786,0
187.25,0.499724944,20.88283568,0,1.641108943,0
187.3,0.49930651,20.88283568,0,1.661101166,0
187.35,0.500274108,20.88283568,0,1.691060951,0
187.4,0.500692546,20.88283568,0,1.71106869,0
187.45,0.499724953,20.88283568,0,1.741108848,0
187.5,0.499306519,20.88283568,0,1.761101072,0
187.55,0.500274117,20.88283568,0,1.791060858,0
187.6,0.500692555,20.88283568,0,1.811068597,0
187.65,0.499724962,20.88283568,0,1.841108755,0
187.7,0.499306528,20.88283568,0,1.861100979,0
187.75,0.500274126,20.88283568,0,1.891060766,0
187.8,0.500692564,20.88283568,0,1.911068505,0
187.85,0.499724971,20.88283568,0,1.941108665,0
